StartTime,EndTime,LowFreq,HighFreq,DeltaTime,DeltaFreq,AvgPowerDensity,Annotation
41821.79888,41822.308,5537.763,6192.767,0.5091,655.004,-58.85,Birds
41821.08612,41821.48492,476.367,1190.917,0.3988,714.55,-66.98,Birds
41821.85828,41822.31648,1845.921,2292.515,0.4582,446.594,-71.88,Birds
41822.13829,41822.43527,6847.771,7383.683,0.297,535.913,-64.59,Birds
41822.55407,41822.84257,4168.208,5686.627,0.2885,1518.419,-62.82,Birds
41823.20744,41823.66564,387.048,625.231,0.4582,238.183,-64.87,Birds
41823.86929,41824.28507,2739.108,5835.492,0.4158,3096.383,-70.35,Birds
41824.59054,41825.02328,3513.204,7205.046,0.4327,3691.842,-64.23,Birds
41823.13107,41823.36017,4525.483,5597.308,0.2291,1071.825,-65.28,Birds
41825.42209,41826.29608,952.733,1161.144,0.874,208.41,-68.89,Birds
41824.74327,41825.06571,2084.104,2381.833,0.3224,297.729,-68.29,Birds
41825.12511,41825.32875,714.55,1101.598,0.2036,387.048,-70.26,Birds
41825.23542,41825.48149,3334.567,3751.388,0.2461,416.821,-69.84,Birds
41826.00758,41827.21249,2709.335,3632.296,1.2049,922.96,-67.46,Birds
41826.37244,41827.01733,922.96,1637.51,0.6449,714.55,-68.16,Birds
41827.06824,41827.4331,506.14,2381.833,0.3649,1875.694,-66.77,Birds
41827.38219,41827.91676,1935.24,2679.563,0.5346,744.323,-62.56,Birds
41827.76403,41828.68893,1310.008,1965.013,0.9249,655.004,-67.67,Birds
41827.80646,41828.1289,4049.117,4912.531,0.3224,863.415,-65,Birds
41828.50225,41829.47806,3245.248,7324.138,0.9758,4078.89,-60.47,Birds
41829.61746,41830.44053,1399.327,1935.24,0.8231,535.913,-65.74,Birds
41830.61872,41831.17875,1310.008,1905.467,0.56,595.458,-69.57,Birds
41831.88303,41832.6467,1190.917,1994.785,0.7637,803.869,-66.36,Birds
41832.62125,41833.8601,774.096,2322.288,1.2389,1548.192,-71.53,Birds
41833.83464,41834.11465,2232.969,2530.698,0.28,297.729,-60.8,Birds
41830.65266,41832.63822,2560.471,6103.448,1.9856,3542.977,-68.7,Birds
41832.1291,41832.50245,3334.567,6996.636,0.3734,3662.069,-65.46,Birds
41833.54614,41834.04677,3513.204,6043.902,0.5006,2530.698,-66.53,Birds
41834.39467,41835.5317,5269.806,7860.05,1.137,2590.244,-57.17,Birds
41836.52447,41836.88085,5656.854,7770.731,0.3564,2113.877,-60.49,Birds
41836.08324,41836.25294,7681.413,9140.286,0.1697,1458.873,-69.24,Birds
41835.97293,41836.61781,1161.144,2232.969,0.6449,1071.825,-72.16,Birds
41835.91353,41836.41416,3155.929,5448.444,0.5006,2292.515,-64.75,Birds
41836.98268,41837.50877,3215.475,6133.221,0.5261,2917.746,-58.48,Birds
41837.74033,41838.59734,1429.1,3007.065,0.857,1577.965,-70.28,Birds
41838.52098,41840.01439,2560.471,5567.535,1.4934,3007.065,-69.02,Birds
41840.31137,41840.89685,3810.933,5984.356,0.5855,2173.423,-65.63,Birds
41840.59138,41843.33213,416.821,1816.148,2.7407,1399.327,-71.1,Birds
41839.39496,41840.12469,1250.463,2024.558,0.7297,774.096,-70.61,Birds
41840.78655,41841.31263,5329.352,8306.644,0.5261,2977.292,-60.39,Birds
41841.89812,41842.57694,10777.796,13695.542,0.6788,2917.746,-74.69,Birds
41843.3491,41844.08732,3245.248,10063.246,0.7382,6817.998,-66.37,Birds
41844.54172,41845.78057,2322.288,3662.069,1.2389,1339.781,-71.06,Birds
41844.67748,41845.68723,1339.781,1965.013,1.0097,625.231,-70.2,Birds
41845.91633,41846.96851,1161.144,2679.563,1.0522,1518.419,-67.71,Birds
41847.34186,41847.98674,1101.598,2024.558,0.6449,922.96,-70.77,Birds
41848.70799,41849.64985,1131.371,2143.65,0.9419,1012.279,-67.01,Birds
41845.7042,41846.24726,4346.846,5805.719,0.5431,1458.873,-64.1,Birds
41846.85972,41847.63188,4019.344,7889.823,0.7722,3870.479,-61.24,Birds
41848.56526,41848.87073,6817.998,8455.508,0.3055,1637.51,-65.72,Birds
41849.09135,41849.39682,6341.631,9110.513,0.3055,2768.881,-61.35,Birds
41849.6344,41849.83805,7502.775,9467.788,0.2036,1965.013,-65.91,Birds
41849.21014,41850.38111,5359.125,7592.094,1.171,2232.969,-57.49,Birds
41850.63567,41851.22115,3394.113,6550.042,0.5855,3155.929,-58.5,Birds
41851.91694,41852.33272,5120.942,7979.142,0.4158,2858.2,-58.58,Birds
41850.33868,41851.50117,774.096,1399.327,1.1625,625.231,-69.73,Birds
41851.31449,41851.77269,1280.235,2411.606,0.4582,1131.371,-66.36,Birds
41851.89997,41852.53637,1339.781,1875.694,0.6364,535.913,-65.79,Birds
41850.32171,41851.57753,2471.152,4049.117,1.2558,1577.965,-67.73,Birds
41849.59198,41850.03321,357.275,2947.519,0.4412,2590.244,-68.43,Birds
41853.58356,41854.09268,535.913,2679.563,0.5091,2143.65,-65.01,Birds
41852.54836,41853.00657,3691.842,5895.038,0.4582,2203.196,-65.08,Birds
41853.22718,41853.92298,4942.304,5359.125,0.6958,416.821,-67.88,Birds
41854.72059,41855.3485,1577.965,2024.558,0.6279,446.594,-67.94,Birds
41856.52796,41857.44437,1250.463,2441.379,0.9164,1190.917,-65.36,Birds
41854.1945,41854.76302,3870.479,8038.688,0.5685,4168.208,-64.91,Birds
41854.82241,41855.35699,6341.631,9050.967,0.5346,2709.335,-64.73,Birds
41855.42487,41855.81519,6520.269,9170.058,0.3903,2649.79,-66.66,Birds
41856.29885,41857.01162,3810.933,5567.535,0.7128,1756.602,-65.04,Birds
41856.74009,41857.0201,3096.383,3989.571,0.28,893.188,-64.6,Birds
41857.18959,41857.7581,2322.288,6073.675,0.5685,3751.388,-66.3,Birds
41857.53749,41858.02963,5507.99,7830.277,0.4921,2322.288,-60.2,Birds
41858.43693,41859.03938,3155.929,6252.313,0.6025,3096.383,-67.96,Birds
41859.42122,41860.60916,1190.917,1875.694,1.1879,684.777,-67.71,Birds
41861.56799,41864.02024,1399.327,2084.104,2.4522,684.777,-65.04,Birds
41859.09878,41859.67578,3751.388,6460.723,0.577,2709.335,-66.18,Birds
41859.80306,41860.23581,7413.456,8544.827,0.4327,1131.371,-69.6,Birds
41860.36309,41860.60916,7473.002,8247.098,0.2461,774.096,-64.08,Birds
41860.43945,41860.6431,9050.967,9616.652,0.2036,565.685,-66.14,Birds
41860.82129,41861.17767,7651.64,9735.744,0.3564,2084.104,-62.32,Birds
41860.45642,41860.94857,3989.571,6043.902,0.4921,2054.331,-62.39,Birds
41863.12929,41863.65537,5240.033,7919.596,0.5261,2679.563,-60.91,Birds
41862.50476,41863.31935,3602.523,5865.265,0.8146,2262.742,-63.07,Birds
41864.00666,41864.68548,2917.746,5746.173,0.6788,2828.427,-68.19,Birds
41865.10126,41865.68674,3900.252,7056.181,0.5855,3155.929,-64.15,Birds
41866.21283,41866.55224,4257.527,6014.129,0.3394,1756.602,-66.77,Birds
41867.50259,41867.88443,5716.4,6222.54,0.3818,506.14,-60.35,Birds
41866.53527,41867.33289,1190.917,1965.013,0.7976,774.096,-65.78,Birds
41867.96953,41868.64835,3394.113,5805.719,0.6788,2411.606,-62.74,Birds
41867.63012,41869.23384,833.642,1518.419,1.6037,684.777,-71.22,Birds
41869.29323,41869.89569,3007.065,6282.086,0.6025,3275.021,-60.53,Birds
41871.84674,41872.19464,565.685,2471.152,0.3479,1905.467,-68.06,Birds
41869.89512,41871.24428,6698.906,7443.229,1.3492,744.323,-58.63,Birds
41871.93159,41872.26252,7830.277,9765.517,0.3309,1935.24,-68.04,Birds
41872.3898,41872.66981,7651.64,9586.879,0.28,1935.24,-62.6,Birds
41873.10256,41873.29772,4168.208,5418.671,0.1952,1250.463,-61.49,Birds
41872.08433,41872.50011,3810.933,6014.129,0.4158,2203.196,-64.48,Birds
41871.09155,41871.43945,5746.173,5954.583,0.3479,208.41,-67.15,Birds
41871.51581,41871.68552,5091.169,5686.627,0.1697,595.458,-65.46,Birds
41871.66006,41871.88917,4049.117,4495.71,0.2291,446.594,-66.35,Birds
41873.2553,41873.76441,1518.419,1816.148,0.5091,297.729,-70.31,Birds
41869.85549,41870.98404,13635.996,14350.546,1.1285,714.55,-75.12,Birds
41874.24238,41875.07394,6728.679,7592.094,0.8316,863.415,-55.86,Birds
41874.68362,41875.15879,3364.34,5537.763,0.4752,2173.423,-62.49,Birds
41875.29456,41876.66069,863.415,2173.423,1.3661,1310.008,-71.26,Birds
41874.58216,41875.28643,684.777,1250.463,0.7043,565.685,-73.55,Birds
41876.02465,41877.16168,4942.304,5388.898,1.137,446.594,-67.04,Birds
41877.56897,41877.90839,5180.488,5775.946,0.3394,595.458,-60.5,Birds
41877.63686,41878.02718,4436.165,4882.758,0.3903,446.594,-62.26,Birds
41877.77262,41877.95081,7473.002,7979.142,0.1782,506.14,-66.34,Birds
41877.41624,41878.75691,2500.925,3185.702,1.3407,684.777,-70.15,Birds
41878.34113,41878.96905,1310.008,1965.013,0.6279,655.004,-69.86,Birds
41878.95207,41879.33391,5299.579,6252.313,0.3818,952.733,-65.81,Birds
41835.29702,41835.98433,18244.929,19376.3,0.6873,1131.371,-73.67,Possible bats
3360,3419.999979,5915.152,8145.455,60,2230.303,-53.19,Insects
3360,3419.999979,2618.182,2909.091,60,290.909,-65.43,Amphibians
3360,3419.999979,4412.121,5090.909,60,678.788,-59.14,Insects
3360.888,3361.547999,5333.333,5866.667,0.66,533.333,-52.83,Birds
3362.207999,3362.783999,5357.576,5890.909,0.576,533.333,-51.38,Birds
3363.227999,3363.731999,5260.606,5939.394,0.504,678.788,-52.33,Birds
3364.655998,3365.243998,5309.091,5915.152,0.588,606.061,-53.49,Birds
3365.987998,3366.515998,5406.061,5842.424,0.528,436.364,-51.45,Birds
3367.139998,3367.523997,5430.303,5866.667,0.384,436.364,-50.01,Birds
3384.569845,3384.953845,5454.545,5842.424,0.384,387.879,-59.08,Birds
3385.625845,3386.093845,5381.818,5939.394,0.468,557.576,-59.79,Birds
3386.357845,3386.861844,5454.545,5915.152,0.504,460.606,-59.79,Birds
3387.593844,3388.013844,5309.091,5939.394,0.42,630.303,-59.12,Birds
3388.985844,3389.225844,5478.788,5818.182,0.24,339.394,-52.8,Birds
3390.101843,3390.473843,5406.061,5866.667,0.372,460.606,-50.98,Birds
3391.409843,3391.781843,5406.061,6036.364,0.372,630.303,-50.41,Birds
3392.868574,3393.276574,5406.061,5915.152,0.408,509.091,-50.62,Birds
3394.248573,3394.572573,5551.515,5866.667,0.324,315.152,-47.29,Birds
3395.508573,3395.928573,5527.273,5915.152,0.42,387.879,-50.01,Birds
3397.056572,3397.272572,5381.818,5987.879,0.216,606.061,-48.9,Birds
3398.328572,3398.676572,5284.848,5915.152,0.348,630.303,-50.96,Birds
3400.794717,3401.286717,5357.576,5866.667,0.492,509.091,-57.94,Birds
3403.002717,3403.458717,5430.303,5939.394,0.456,509.091,-52.82,Birds
3404.070716,3405.018716,5357.576,6012.121,0.948,654.545,-54.81,Birds
3405.426716,3406.422716,5406.061,5963.636,0.996,557.576,-53.82,Birds
3406.866715,3410.046714,5381.818,5915.152,3.18,533.333,-53.35,Birds
3410.902226,3411.250226,5381.818,5987.879,0.348,606.061,-50.6,Birds
3411.766226,3412.198226,5381.818,5915.152,0.432,533.333,-51.87,Birds
3412.918225,3413.782225,5357.576,5915.152,0.864,557.576,-52.34,Birds
3414.154225,3414.610225,5309.091,5890.909,0.456,581.818,-53.72,Birds
3415.378225,3415.858224,5236.364,5939.394,0.48,703.03,-53.74,Birds
3416.566224,3417.790224,5260.606,5963.636,1.224,703.03,-53.67,Birds
3418.402224,3419.999979,5284.848,5987.879,1.5978,703.03,-54.99,Birds
3402.408863,3411.88886,17579.937,20464.786,9.48,2884.848,-61.6,Possible bats
3385.721845,3389.033843,18864.786,20561.755,3.312,1696.97,-62.41,Possible bats
3780,3839.999979,2666.667,2909.091,60,242.424,-69.16,Amphibians
3780,3839.999979,7490.909,8460.606,60,969.697,-52.07,Insects
3817.683206,3818.631206,412.121,921.212,0.948,509.091,-64.48,Domestic mammals
3821.583205,3822.159205,509.091,896.97,0.576,387.879,-66.2,Domestic mammals
3814.285744,3814.993744,533.333,1018.182,0.708,484.848,-68.56,Domestic mammals
3830.733056,3831.573055,473.413,885.077,0.84,411.664,-66.47,Domestic mammals
3834.513054,3835.677054,514.58,1132.075,1.164,617.496,-69.62,Domestic mammals
3826.895691,3827.663691,720.412,1214.408,0.768,493.997,-73.66,Domestic mammals
3780,3839.999979,4137.221,5351.63,60,1214.408,-62.93,Amphibians
3780,3839.999979,6298.456,6977.702,60,679.245,-56.79,Insects
3796.847994,3797.375994,20215.696,23920.67,0.528,3704.974,-66.02,Possible bats
3798.095994,3798.527994,19845.198,23920.67,0.432,4075.472,-65.5,Possible bats
3834.719981,3835.151981,20092.197,24000,0.432,3907.803,-64.92,Possible bats
3836.015981,3836.35198,19886.365,23900.087,0.336,4013.722,-64.37,Possible bats
3783.071999,3783.185999,16325.473,17498.715,0.114,1173.242,-69.6,Possible bats
3785.360234,3785.414234,16819.469,17354.632,0.054,535.163,-68.95,Possible bats
28086.92716,28087.20189,7844.523,8332.155,0.2747,487.633,-66.53,Birds
28087.22151,28087.57474,7590.106,8310.954,0.3532,720.848,-69.95,Birds
28099.74378,28100.097,7632.509,8332.155,0.3532,699.647,-68.82,Birds
28100.097,28100.37174,7123.675,8014.134,0.2747,890.459,-72.24,Birds
28123.73534,28124.0297,720.848,1738.516,0.2944,1017.668,-67.07,Domestic mammals
28132.86069,28133.35128,106.007,1356.89,0.4906,1250.883,-64.59,Domestic mammals
25200.29436,25200.60833,2650.177,6233.216,0.314,3583.039,-63.46,Birds
25200.17661,25200.59852,7674.912,8056.537,0.4219,381.625,-70.53,Birds
25201.01062,25201.3246,7462.898,7929.329,0.314,466.431,-68.81,Birds
25201.12836,25201.44234,1992.933,3222.615,0.314,1229.682,-64.68,Birds
25202.00162,25202.51183,2565.371,5279.152,0.5102,2713.781,-64.48,Birds
25202.99261,25203.33603,2310.954,5618.375,0.3434,3307.42,-64.07,Birds
25203.68925,25204.08173,3243.816,5385.159,0.3925,2141.343,-60.3,Birds
25204.40552,25204.62138,2162.544,3137.809,0.2159,975.265,-65.48,Birds
25205.15122,25205.50444,2904.594,5724.382,0.3532,2819.788,-70.4,Birds
25206.65243,25207.03509,3222.615,6127.208,0.3827,2904.594,-73.33,Birds
25207.941,25208.20592,3816.254,6084.806,0.2649,2268.551,-74.02,Birds
25208.38253,25208.6867,2713.781,4388.693,0.3042,1674.912,-71.74,Birds
25209.0203,25209.37353,3837.456,5766.784,0.3532,1929.329,-72.65,Birds
25209.58939,25210.02111,2650.177,3731.449,0.4317,1081.272,-74,Birds
25210.56076,25210.87474,2968.198,4876.325,0.314,1908.127,-72.46,Birds
25211.06117,25211.21816,2925.795,3731.449,0.157,805.654,-70.23,Birds
25211.8989,25212.22269,2650.177,4473.498,0.3238,1823.322,-72.25,Birds
25212.51705,25212.71329,2628.975,3922.261,0.1962,1293.286,-74.61,Birds
25213.07632,25213.29218,2141.343,2968.198,0.2159,826.855,-66.26,Birds
25212.97821,25213.32162,3773.852,5660.777,0.3434,1886.926,-73.89,Birds
25213.40993,25213.79259,2522.968,4028.269,0.3827,1505.3,-72.76,Birds
25215.4606,25215.80402,2310.954,5236.749,0.3434,2925.795,-73.68,Birds
25216.16705,25216.57915,2310.954,3858.657,0.4121,1547.703,-74.04,Birds
25216.94219,25217.18748,4113.074,6063.604,0.2453,1950.53,-74.01,Birds
25217.56128,25217.91451,1971.731,4791.519,0.3532,2819.788,-62.79,Birds
25218.29717,25218.60133,2226.148,3964.664,0.3042,1738.516,-72.79,Birds
25219.41572,25219.80819,2247.35,5703.18,0.3925,3455.83,-60.76,Birds
25220.91249,25221.2461,2713.781,4176.678,0.3336,1462.898,-71.63,Birds
25221.65819,25222.01142,2628.975,4134.276,0.3532,1505.3,-72.93,Birds
25222.50201,25222.79637,2565.371,3985.866,0.2944,1420.495,-72.26,Birds
25223.08091,25223.47338,2713.781,4028.269,0.3925,1314.488,-71.95,Birds
25223.93454,25224.30739,2480.565,4091.873,0.3728,1611.307,-72.33,Birds
25224.71949,25225.10215,2438.163,4197.88,0.3827,1759.717,-73.46,Birds
25225.45538,25225.65161,3159.011,4537.102,0.1962,1378.092,-71.14,Birds
25226.02446,25226.30901,2416.961,3667.845,0.2845,1250.883,-71.57,Birds
25226.6328,25226.98602,2501.767,4918.728,0.3532,2416.961,-67.54,Birds
25227.67285,25228.00645,2671.378,4812.721,0.3336,2141.343,-71.84,v
25228.39893,25228.7914,2522.968,5575.972,0.3925,3053.004,-63.54,Birds
25228.74234,25229.10538,4621.908,7674.912,0.363,3053.004,-71.74,Birds
25229.91976,25230.2828,1950.53,4600.707,0.363,2650.177,-58.99,Birds
25229.24275,25229.6156,2650.177,4240.283,0.3728,1590.106,-71.84,Birds
25222.0801,25223.4047,4134.276,5766.784,1.3246,1632.509,-74.62,Birds
25223.30658,25223.42432,5809.187,6826.855,0.1177,1017.668,-71.01,Birds
25223.64019,25223.77755,5173.145,6678.445,0.1374,1505.3,-73.45,Birds
25230.11194,25230.38667,6296.82,7441.696,0.2747,1144.876,-74.36,Birds
25230.76933,25230.99501,4961.131,7187.279,0.2257,2226.148,-73.51,Birds
25231.29917,25231.61315,2332.155,5809.187,0.314,3477.032,-61.28,Birds
25232.34904,25232.87888,2395.76,6042.403,0.5298,3646.643,-56.03,Birds
25233.37928,25233.84044,2247.35,5427.562,0.4612,3180.212,-58.87,Birds
25234.81181,25235.08654,2141.343,3180.212,0.2747,1038.869,-60.28,Birds
25235.57713,25236.14622,3010.601,5872.792,0.5691,2862.191,-51.84,Birds
25236.64662,25237.22552,1844.523,5491.166,0.5789,3646.643,-53.82,v
25238.12821,25238.56974,2459.364,5088.339,0.4415,2628.975,-60.61,Birds
25234.2343,25234.54828,2565.371,3964.664,0.314,1399.293,-70.87,Birds
25237.58995,25237.83525,2798.587,3731.449,0.2453,932.862,-69.84,Birds
25237.52127,25237.68807,8480.565,9985.866,0.1668,1505.3,-72.77,v
25237.15823,25237.22691,4727.915,6890.459,0.0687,2162.544,-72.55,Birds
25237.58014,25237.75675,4537.102,6826.855,0.1766,2289.753,-74.11,v
25238.09035,25238.16885,4791.519,6911.661,0.0785,2120.141,-72.73,Birds
25238.60057,25238.69869,4494.7,6996.466,0.0981,2501.767,-72.27,Birds
25239.06173,25239.18928,4431.095,7272.085,0.1276,2840.989,-71.93,Birds
25240.05272,25240.26858,5448.763,7229.682,0.2159,1780.919,-74.41,Birds
25240.62181,25240.74936,5151.943,6954.064,0.1276,1802.12,-73.13,Birds
25241.12221,25241.30864,4939.929,7187.279,0.1864,2247.35,-73.55,Birds
25241.72073,25241.90716,4007.067,7293.286,0.1864,3286.219,-72.44,Birds
25242.26039,25242.33888,4749.117,7208.481,0.0785,2459.364,-73.09,Birds
25242.72154,25242.85891,5109.541,7102.473,0.1374,1992.933,-73.37,Birds
25243.1827,25243.37894,4770.318,7272.085,0.1962,2501.767,-69.55,Birds
25243.73216,25243.84009,4261.484,7123.675,0.1079,2862.191,-72.38,Birds
25239.33646,25239.87611,2098.94,6466.431,0.5397,4367.491,-54.85,Birds
25240.55313,25240.93579,2226.148,5151.943,0.3827,2925.795,-54.4,Birds
25241.75017,25242.14264,2098.94,3286.219,0.3925,1187.279,-62.9,Birds
25242.85891,25243.33969,2310.954,6106.007,0.4808,3795.053,-51.46,Birds
25243.12471,25243.48775,7802.12,8756.184,0.363,954.064,-72.4,Birds
25243.53681,25243.77229,8035.336,8798.587,0.2355,763.251,-69.53,Birds
25243.83116,25244.07646,7780.919,8628.975,0.2453,848.057,-69.43,Birds
25244.16476,25244.45912,7102.473,8183.746,0.2944,1081.272,-69.88,Birds
25242.34957,25242.54581,2565.371,3837.456,0.1962,1272.085,-71.38,Birds
25243.98815,25244.5278,2416.961,5130.742,0.5397,2713.781,-50.2,Birds
25244.81235,25245.352,2459.364,5724.382,0.5397,3265.018,-53.13,Birds
25245.74447,25246.33318,2098.94,5469.965,0.5887,3371.025,-54.65,Birds
25244.35119,25244.49837,5151.943,6699.647,0.1472,1547.703,-74.47,Birds
25244.76329,25244.91046,5533.569,7166.078,0.1472,1632.509,-74.81,Birds
25245.36181,25245.47955,5639.576,7272.085,0.1177,1632.509,-73.87,Birds
25245.89165,25246.05845,5173.145,6932.862,0.1668,1759.717,-72.43,Birds
25246.49017,25246.61772,5088.339,7187.279,0.1276,2098.94,-73.02,Birds
25246.69622,25246.83358,4621.908,6466.431,0.1374,1844.523,-67,Birds
25247.02001,25247.49098,1865.724,6848.057,0.471,4982.332,-56.72,Birds
25248.01101,25248.57028,1971.731,5851.59,0.5593,3879.859,-56.14,Birds
25249.002,25249.51222,2480.565,5936.396,0.5102,3455.83,-59.66,Birds
25248.61934,25248.97257,4261.484,5957.597,0.3532,1696.113,-72.49,Birds
25249.97571,25250.35837,2035.336,3625.442,0.3827,1590.106,-57.88,Birds
25250.60366,25250.76065,4091.873,5830.389,0.157,1738.516,-73.48,Birds
25251.50635,25252.16375,2925.795,6360.424,0.6574,3434.629,-51.4,Birds
25252.56603,25252.99775,2098.94,4579.505,0.4317,2480.565,-52.25,Birds
25252.52678,25252.75246,5533.569,8289.753,0.2257,2756.184,-74.54,Birds
25253.06644,25253.64533,4749.117,8374.558,0.5789,3625.442,-69.88,Birds
25253.60609,25254.24386,2395.76,5469.965,0.6378,3074.205,-48.51,Birds
25254.61671,25255.22504,2141.343,3583.039,0.6083,1441.696,-50.84,Birds
25255.64695,25256.22585,3901.06,6339.223,0.5789,2438.163,-49.32,Birds
25255.75488,25256.44171,2289.753,3498.233,0.6868,1208.481,-57.54,Birds
25256.66738,25256.99117,1992.933,3265.018,0.3238,1272.085,-56.52,Birds
25257.55045,25258.10972,2120.141,6000,0.5593,3879.859,-49.92,Birds
25258.65918,25259.12034,2183.746,5703.18,0.4612,3519.435,-50.05,Birds
25259.70114,25259.99998,2289.753,5809.187,0.2988,3519.435,-51.25,Birds
25257.90557,25259.24979,7674.912,9010.601,1.3442,1335.689,-73.58,Birds
25253.66319,25253.80055,9413.428,10643.11,0.1374,1229.682,-73.82,Birds
25254.63456,25254.87985,9773.852,10431.095,0.2453,657.244,-76.55,Birds
25200.04906,25200.30417,5342.756,5936.396,0.2551,593.64,-71.67,Birds
25200,25259.99998,0,678.445,60,678.445,-60.07,Unknown
27001.02683,27001.15171,8077.739,8544.17,0.1249,466.431,-72,Birds
27007.28492,27007.3543,7802.12,8565.371,0.0694,763.251,-68.82,Birds
27007.42368,27007.67345,5830.389,9795.053,0.2498,3964.664,-57.56,Birds
27009.82423,27010.03237,6445.23,8904.594,0.2081,2459.364,-70.43,Birds
27010.21276,27010.47641,6190.813,9583.039,0.2636,3392.226,-58.41,Birds
27013.30862,27013.53063,6275.618,9583.039,0.222,3307.42,-63.16,Birds
27013.66939,27013.89141,7208.481,8586.572,0.222,1378.092,-67.62,Birds
27015.73692,27015.91731,7272.085,9222.615,0.1804,1950.53,-65.46,Birds
27018.75395,27018.98984,6763.251,7590.106,0.2359,826.855,-71.36,Birds
27020.19705,27020.34969,6487.633,9328.622,0.1526,2840.989,-69.76,Birds
27021.83443,27022.05644,6890.459,8501.767,0.222,1611.307,-72.06,Birds
27024.19335,27024.42924,7696.113,9519.435,0.2359,1823.322,-65.28,Birds
27030.28793,27030.60707,7144.876,8501.767,0.3191,1356.89,-64.98,Birds
27031.5784,27031.78654,7060.071,9116.608,0.2081,2056.537,-66.91,Birds
27033.18802,27033.39616,6996.466,9795.053,0.2081,2798.587,-64.29,Birds
27059.82421,27059.99998,5809.187,7102.473,0.1758,1293.286,-63.97,Birds
5340.499537,5340.707678,7143.799,7628.672,0.2081,484.873,-68.22,Birds
5340.929694,5341.151711,6852.875,8178.195,0.222,1325.32,-66.79,Birds
5341.262719,5341.554116,6852.875,7887.271,0.2914,1034.396,-66.28,Birds
5342.476872,5342.754393,5818.479,6432.651,0.2775,614.173,-64.72,Birds
5341.734504,5341.977335,3717.361,4363.859,0.2428,646.498,-60.62,Birds
5341.665124,5341.810823,5365.93,7531.697,0.1457,2165.767,-68.13,Birds
5342.948658,5343.267806,3943.636,4848.732,0.3191,905.097,-53.21,Birds
5342.018963,5342.754393,2327.391,3103.189,0.7354,775.797,-60.65,Birds
5342.657261,5343.205364,2133.442,2682.965,0.5481,549.523,-59.27,Birds
5343.031914,5343.288621,1163.696,1745.544,0.2567,581.848,-59.42,Birds
5343.212302,5343.406567,2198.092,7111.474,0.1943,4913.382,-56.65,Birds
5343.378815,5343.455133,2392.041,8081.22,0.0763,5689.179,-54.14,Birds
5343.469009,5343.580017,2618.315,8824.693,0.111,6206.377,-53.52,Birds
5343.586955,5343.691026,2101.117,8921.667,0.1041,6820.55,-54.84,Birds
5343.732654,5343.81591,2165.767,8339.819,0.0833,6174.052,-55.52,Birds
5343.829786,5343.899166,2327.391,7757.972,0.0694,5430.58,-56.77,Birds
5343.892228,5344.037926,2165.767,7305.423,0.1457,5139.656,-52.71,Birds
5344.100369,5344.239129,2198.092,6982.174,0.1388,4784.082,-48.1,Birds
5344.364013,5344.523588,1939.493,5947.778,0.1596,4008.285,-53.12,Birds
5344.454208,5344.773356,1519.269,5559.88,0.3191,4040.61,-55.36,Birds
5344.842737,5345.009249,1131.371,5495.23,0.1665,4363.859,-56.53,Birds
5345.064753,5345.231266,1292.995,5527.555,0.1665,4234.559,-54.98,Birds
5345.231266,5345.439406,1292.995,5430.58,0.2081,4137.585,-58.36,Birds
5345.522662,5345.682237,1486.945,5527.555,0.1596,4040.61,-59.22,Birds
5346.154022,5346.403791,2682.965,4913.382,0.2498,2230.417,-63.4,Birds
5346.417667,5346.82701,2553.666,3297.138,0.4093,743.472,-58.85,Birds
5347.111468,5347.486121,2585.991,3264.813,0.3747,678.823,-58.51,Birds
5347.796254,5348.163968,2618.315,3264.813,0.3677,646.498,-59.13,Birds
5348.725948,5349.072849,2456.691,3297.138,0.3469,840.447,-60.16,Birds
5349.690332,5350.044171,2553.666,3200.163,0.3538,646.498,-58.91,Birds
5350.706513,5350.852212,2806.918,5646.1,0.1457,2839.182,-57.56,Birds
5351.0326,5351.323997,7323.798,7710.959,0.2914,387.161,-68,Birds
5351.157484,5351.441943,2548.811,3161.816,0.2845,613.005,-56.82,Birds
5351.469695,5351.830472,2548.811,3419.923,0.3608,871.113,-57.15,Birds
5351.823534,5352.219001,1871.279,5581.573,0.3955,3710.294,-57.52,Birds
5352.073303,5352.517336,1968.069,5387.992,0.444,3419.923,-54.45,Birds
5352.343885,5352.822609,1839.015,5549.309,0.4787,3710.294,-56.8,Birds
5352.635282,5352.891989,1129.22,1935.806,0.2567,806.586,-59.48,Birds
5353.120943,5353.44703,4032.928,5839.68,0.3261,1806.752,-57.22,Birds
5352.912803,5354.14777,1742.225,3161.816,1.235,1419.591,-54.04,Birds
5353.93963,5354.237964,2419.757,6710.793,0.2983,4291.036,-54.15,Birds
5354.369787,5354.480795,4323.299,7194.744,0.111,2871.445,-60.36,Birds
5354.550175,5355.313357,2387.494,5291.202,0.7632,2903.708,-60.91,Birds
5354.416443,5354.513575,7566.691,9435.01,0.0971,1868.319,-72.19,Birds
5355.047802,5356.171761,2335.399,5916.343,1.124,3580.944,-60.27,Birds
5356.366026,5356.837811,2024.012,5729.511,0.4718,3705.499,-57.48,Birds
5356.331336,5356.442344,1058.714,1556.932,0.111,498.218,-60.6,Birds
5356.532538,5356.615794,1027.575,1525.794,0.0833,498.218,-60.48,Birds
5356.705989,5356.803121,1152.13,1494.655,0.0971,342.525,-56.06,Birds
